12;01;060;049;005B;SUMATERA UTARA;NIAS;IDANO GAWO;OTALUA;1201060049005B
12;01;060;050;003B;SUMATERA UTARA;NIAS;IDANO GAWO;BARUZO;1201060050003B
12;01;060;050;004B;SUMATERA UTARA;NIAS;IDANO GAWO;BARUZO;1201060050004B
12;01;060;051;002B;SUMATERA UTARA;NIAS;IDANO GAWO;SANDRUTA;1201060051002B
12;01;060;051;006B;SUMATERA UTARA;NIAS;IDANO GAWO;SANDRUTA;1201060051006B
12;01;060;052;005B;SUMATERA UTARA;NIAS;IDANO GAWO;BIOUTI TIMUR;1201060052005B
12;01;061;001;001B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFA BANUA;1201061001001B
12;01;061;001;002B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFA BANUA;1201061001002B
12;01;061;001;003B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFA BANUA;1201061001003B
12;01;061;001;004B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFA BANUA;1201061001004B
12;01;061;002;001B;SUMATERA UTARA;NIAS;BAWOLATO;SIFAOROASI ULUHOU;1201061002001B
12;01;061;002;002B;SUMATERA UTARA;NIAS;BAWOLATO;SIFAOROASI ULUHOU;1201061002002B
12;01;061;003;001B;SUMATERA UTARA;NIAS;BAWOLATO;GAZAMANU;1201061003001B
12;01;061;003;002B;SUMATERA UTARA;NIAS;BAWOLATO;GAZAMANU;1201061003002B
12;01;061;003;003B;SUMATERA UTARA;NIAS;BAWOLATO;GAZAMANU;1201061003003B
12;01;061;004;001B;SUMATERA UTARA;NIAS;BAWOLATO;HILIGANOITA;1201061004001B
12;01;061;004;002B;SUMATERA UTARA;NIAS;BAWOLATO;HILIGANOITA;1201061004002B
12;01;061;005;002B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005002B
12;01;061;005;003B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005003B
12;01;061;005;004B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005004B
12;01;061;005;005B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005005B
12;01;061;005;006B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005006B
12;01;061;005;008B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005008B
12;01;061;005;009B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005009B
12;01;061;005;011B;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005011B
12;01;061;005;012P;SUMATERA UTARA;NIAS;BAWOLATO;SISARAHILI BAWOLATO;1201061005012P
12;01;061;006;001B;SUMATERA UTARA;NIAS;BAWOLATO;DAHANA;1201061006001B
12;01;061;006;002B;SUMATERA UTARA;NIAS;BAWOLATO;DAHANA;1201061006002B
12;01;061;006;003B;SUMATERA UTARA;NIAS;BAWOLATO;DAHANA;1201061006003B
12;01;061;006;004B;SUMATERA UTARA;NIAS;BAWOLATO;DAHANA;1201061006004B
12;01;061;007;001B;SUMATERA UTARA;NIAS;BAWOLATO;HILIHORU;1201061007001B
12;01;061;007;002B;SUMATERA UTARA;NIAS;BAWOLATO;HILIHORU;1201061007002B
12;01;061;007;003B;SUMATERA UTARA;NIAS;BAWOLATO;HILIHORU;1201061007003B
12;01;061;008;001B;SUMATERA UTARA;NIAS;BAWOLATO;HILIALAWA;1201061008001B
12;01;061;008;002B;SUMATERA UTARA;NIAS;BAWOLATO;HILIALAWA;1201061008002B
12;01;061;009;001B;SUMATERA UTARA;NIAS;BAWOLATO;HILIWAROKHA;1201061009001B
12;01;061;009;002B;SUMATERA UTARA;NIAS;BAWOLATO;HILIWAROKHA;1201061009002B
12;01;061;010;001B;SUMATERA UTARA;NIAS;BAWOLATO;HILIFAOSI;1201061010001B
12;01;061;010;003B;SUMATERA UTARA;NIAS;BAWOLATO;HILIFAOSI;1201061010003B
